timestamp,replies,likes,retweets,sentence,row,has_media,hashtags,is_replied,is_reply_to,links,reply_to_users,timestamp_epochs,year,month,day
2019-10-02 23:30:00,high,high,high,This Saturday we grow our #USNavyCapacity! _RETWEET …,4175,False,['USNavyCapacity'],True,False,['https://twitter.com/SurfaceWarriors/status/1179439650471124992'],[],1570059000,2019,10,2
2019-10-02 20:30:02,moderate,high,moderate,Milestone achieved for the #USNavy's second Ford-Class aircraft carrier. PCU John F. Kennedy Establishes Crew - _URL … _IMAGE,4176,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111073&utm_source=twitter&utm_medium=social&utm_content=100000979639622&utm_campaign=Equip'],[],1570048202,2019,10,2
2019-10-02 19:08:02,small,small,small,#USNavy implements changes to Transition Assistance Program - _URL … _IMAGE,4177,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111060&utm_source=twitter&utm_medium=social&utm_content=100000979562652&utm_campaign=Man'],[],1570043282,2019,10,2
2019-10-02 01:05:06,moderate,moderate,moderate,"#USNavy photos of the day: It's picture day for exercise #PacificGriffin 2019, a Sailor stands watch aboard #USSGreenBay, #USSDwightDEisenhower concludes TSTA/FEP, and it's time for target practice aboard #USSGridley. info & download _URL … _IMAGE",4178,True,"['USNavy', 'PacificGriffin', 'USSGreenBay', 'USSDwightDEisenhower', 'USSGridley']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000977464822&utm_campaign=Misc'],[],1569978306,2019,10,2
2019-10-03 20:05:01,moderate,moderate,moderate,"Be sure to tune in live right here on Twitter this Saturday at 10:55 AM EDT and watch as we commission our newest Independence-variant littoral combat ship (LCS), the future #USSCincinnati (LCS 20)! - _URL … _IMAGE",4179,True,['USSCincinnati'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111084&utm_source=twitter&utm_medium=social&utm_content=100000981640886&utm_campaign=Equip'],[],1570133101,2019,10,3
2019-10-03 18:02:00,high,moderate,moderate,"Oh, the sights you will see while maintaining #NavyReadiness around the world. _RETWEET …",4180,False,['NavyReadiness'],True,False,['https://twitter.com/USNavyEurope/status/1179778891856134144'],[],1570125720,2019,10,3
2019-10-03 16:05:00,high,high,high,"Now this is what we're talking about! We're with you, @USMC. Now let's get to work. #BlueGreenTeam _RETWEET …",4181,False,['BlueGreenTeamhttps'],True,False,['https://twitter.com/USMC/status/1179549439901478914'],[],1570118700,2019,10,3
2019-10-03 01:15:05,moderate,moderate,moderate,"#USNavy photos of the day: #USSGabrielleGiffords launches a Naval Strike Missile, a Sailor stands watch aboard #USSWayneEMeyer, Sailors handle ordnance aboard #USSRonaldReagan, and a helicopter prepares to land aboard #USSWayneEMeyer info & download _URL … _IMAGE",4182,True,"['USNavy', 'USSGabrielleGiffords', 'USSWayneEMeyer', 'USSRonaldReagan', 'USSWayneEMeyer']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000979807027&utm_campaign=Misc'],[],1570065305,2019,10,3
2019-10-04 22:05:01,high,high,high,"Be sure to tune in tomorrow right here on Twitter at 10:55 AM EDT and watch live as we commission our newest Independence-variant littoral combat ship (LCS), the future #USSCincinnati (LCS 20)! - _URL … _IMAGE",4183,True,['USSCincinnati'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111084&utm_source=twitter&utm_medium=social&utm_content=100000984250835&utm_campaign=Equip'],[],1570226701,2019,10,4
2019-10-04 18:04:01,high,high,high,"#USNavy to christen its newest attack submarine, the future USS Oregon - _URL … _IMAGE",4184,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111085&utm_source=twitter&utm_medium=social&utm_content=100000984190973&utm_campaign=Equip'],[],1570212241,2019,10,4
2019-10-04 17:01:36,high,moderate,moderate,"We know you like to ""Aim High,"" @usairforce--so that must be why you're aiming for the #USNavy. No worries, though, @NavyFB will handle this tomorrow on the field. _RETWEET …",4185,False,['USNavy'],True,False,['https://twitter.com/GenDaveGoldfein/status/1180146373884297217'],[],1570208496,2019,10,4
2019-10-04 16:05:00,moderate,moderate,moderate,"Welcome aboard, Sir! Our Navies our stronger when working together #PacificGriffin19 _RETWEET …",4186,False,['PacificGriffin19https'],True,False,['https://twitter.com/INDOPACOM/status/1179949258117500929'],[],1570205100,2019,10,4
2019-10-04 13:45:01,high,moderate,small,LIVE NOW: Watch#USNavy’s newest Sailors graduate boot camp and prepare to get #ForgedByTheSea. _URL … _IMAGE,4187,True,"['USNavy', 'ForgedByTheSea']",True,False,['https://navylive.dodlive.mil/2019/10/04/navy-recruit-graduation-october-04-2019/?utm_source=twitter&utm_medium=social&utm_content=100000909474398&utm_campaign=Out'],[],1570196701,2019,10,4
2019-10-04 00:30:07,moderate,high,high,"#USNavy photos of the day: #USSWayneEMeyer celebrates ten years of service, we team up alongside the @USMC during #TigerStrike 2019, its picture day for #Malabar 2019, and its time for target practice aboard #USSJohnPMurtha. info & download _URL … _IMAGE",4188,True,"['USNavy', 'USSWayneEMeyer', 'TigerStrike', 'Malabar', 'USSJohnPMurtha']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000982338521&utm_campaign=Misc'],[],1570149007,2019,10,4
2019-10-05 21:05:01,high,high,high,"Today we honor a true @USNavy legend, Fleet Admiral Chester W. Nimitz. Learn more about the man who led @USPacificFleet and changed the course of WWII at the Battle of Midway by visiting @USNHistory or see it in the upcoming #MidwayMovie. #NimitzDay _URL … _IMAGE",4189,True,"['MidwayMovie', 'NimitzDay']",True,False,['https://www.history.navy.mil/content/history/nhhc/research/histories/biographies-list/bios-n/nimitz-chester-w.html?utm_source=twitter&utm_medium=social&utm_content=100000984473271&utm_campaign=Man'],[],1570309501,2019,10,5
2019-10-05 14:57:06,high,high,high,"#LIVENOW: Watch as the #USNavy’s newest Independence-variant littoral combat ship, #USSCincinnati (LCS 20) joins the fleet during its commissioning ceremony in Gulfport, Mississippi. _RETWEET …",4190,False,"['LIVENOW', 'USNavy', 'USSCincinnati']",True,False,['https://twitter.com/i/broadcasts/1OdKrLQRYzlJX'],[],1570287426,2019,10,5
2019-10-06 20:10:02,high,high,high,"Oct. 6, in the South China Sea, the #USNavy and @USMC team combine air and expeditionary combat power to maintain regional stability and security in the Indo-Pacific. #FreeandOpenIndoPacific #BlueGreenTeam _URL … _IMAGE",4191,True,"['USNavy', 'FreeandOpenIndoPacific', 'BlueGreenTeam']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111108&utm_source=twitter&utm_medium=social&utm_content=100000985951558&utm_campaign=Fight'],[],1570392602,2019,10,6
2019-10-06 18:05:01,moderate,high,moderate,"Serving in the @USMC and @USNavy , twin brothers bring 3D printing to their units - _URL …. _IMAGE",4192,True,[],True,False,['https://www.navy.mil/submit/display.asp?story_id=111039&utm_source=twitter&utm_medium=social&utm_content=100000984476416'],[],1570385101,2019,10,6
2019-10-06 16:55:00,high,high,moderate,"Hey! @USArmy, #ICYMI, the @NavalAcademy midshipman were victorious against the @AF_Academy Falcons! See you on the gridiron at 3pm, Dec. 14. #commanderInChiefTrophy19 #GoNavy #BeatArmy _RETWEET …",4193,False,"['ICYMI', 'commanderInChiefTrophy19', 'GoNavy', 'BeatArmyhttps']",True,False,['https://twitter.com/CBSSportsNet/status/1180618536022134784'],[],1570380900,2019,10,6
2019-10-07 23:07:03,moderate,moderate,moderate,"Helping improve fleet readiness and manning, #USNavy sets up permanent Advancement-to-Position Program for enlisted Sailors - _URL … _IMAGE",4194,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111111&utm_source=twitter&utm_medium=social&utm_content=100000986889512&utm_campaign=Man'],[],1570489623,2019,10,7
2019-10-07 19:05:00,small,moderate,moderate,A policy that strengthened our academies and ultimately our #USNavy forever. _RETWEET …,4195,False,['USNavy'],True,False,['https://twitter.com/USNAMuseum/status/1181170402812252164'],[],1570475100,2019,10,7
2019-10-07 15:05:00,moderate,moderate,moderate,#MentalHealthMonday. For more tips on how to navigate stress and build resiliency be sure to follow the Navy Operational Stress Control Program Twitter page @NavStress. _RETWEET …,4196,False,['MentalHealthMonday'],True,False,['https://twitter.com/NavStress/status/1180523295864770561'],[],1570460700,2019,10,7
2019-10-08 19:32:02,moderate,moderate,moderate,"Festivities are underway! @FleetWeekSF kicks off with ship arrivals, remarks - _URL … _IMAGE",4197,True,[],True,False,['https://www.navy.mil/submit/display.asp?story_id=111121&utm_source=twitter&utm_medium=social&utm_content=100000988143818&utm_campaign=Out'],[],1570563122,2019,10,8
2019-10-08 18:15:00,moderate,high,moderate,Engaging Sailors across the #USNavy fleet to better gauge the issues they face and improve systems they use. _RETWEET …,4198,False,['USNavy'],True,False,['https://twitter.com/usnpeople/status/1181513712584278016'],[],1570558500,2019,10,8
2019-10-08 16:05:01,moderate,moderate,moderate,"Continuing its mission and strengthening #NavyPartnerships, #USNSComfort arrives in St. Kitts and Nevis to provide medical assistance- _URL … _IMAGE",4199,True,"['NavyPartnerships', 'USNSComfort']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111109&utm_source=twitter&utm_medium=social&utm_content=100000987842320'],[],1570550701,2019,10,8
2019-10-08 14:05:04,small,moderate,moderate,"#ICYMI: The #USNavy christened its newest Virginia-class fast-attack submarine, Pre-Commissioning Unit Oregon (SSN 793), last weekend. This is the second Navy vessel named after the state of Oregon and is sponsored by Dana Richardson, wife of former CNO Adm. John Richardson. _IMAGE",4200,True,"['ICYMI', 'USNavy']",True,False,[],[],1570543504,2019,10,8
2019-10-08 01:04:06,moderate,high,moderate,"#USNavy photos of the day: #USSCincinnati gets commissioned, #USNSComfort anchors off the coast of St. Kitts, an #LCAC hits the beach after departing #USSGreenBay during #TigerStrike 2019, and an @USMC F-35B readies for launch. info & download _URL … _IMAGE",4201,True,"['USNavy', 'USSCincinnati', 'USNSComfort', 'LCAC', 'USSGreenBay', 'TigerStrike']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000986719648&utm_campaign=Misc'],[],1570496646,2019,10,8
2019-10-09 21:45:01,high,moderate,moderate,Congratulations! #Navy civilian computer scientist wins award for leadership of #Cybersecurity projects for #Navy and @USMC. #STEM _URL … _IMAGE,4202,True,"['Navy', 'Cybersecurity', 'Navy', 'STEM']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111130&utm_source=twitter&utm_medium=social&utm_content=100000989219806&utm_campaign=Misc'],[],1570657501,2019,10,9
2019-10-09 00:30:05,moderate,high,high,"#USNavy photos of the day: #USSAbrahamLincoln receives supplies, @USMC Ospreys depart #USSBoxer, an EA-18G Growler launches for a mission, and #USSMilius refuels at sea. info & download _URL … _IMAGE",4203,True,"['USNavy', 'USSAbrahamLincoln', 'USSBoxer', 'USSMilius']",True,False,['https://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_content=100000988170912&utm_campaign=Misc'],[],1570581005,2019,10,9
2019-10-10 21:30:06,small,moderate,moderate,We aren't done here yet! #NavyWeek Charleston is still underway in West Virginia. Be sure to visit us and learn about our #USNavy mission capabilities and interact with Sailors - _URL … _IMAGE,4204,True,"['NavyWeek', 'USNavy']",True,False,['https://www.outreach.navy.mil/Navy-Weeks/Charleston-West-Virginia/?utm_source=twitter&utm_medium=social&utm_content=100000990167592&utm_campaign=Out'],[],1570743006,2019,10,10
2019-10-10 17:01:00,moderate,moderate,moderate,"Today is #WorldMentalHealthDay. It takes true bravery to get help when you need it, just like this #USNavy Chief Petty Officer did. Read her story here: _URL … _IMAGE",4205,True,"['WorldMentalHealthDay', 'USNavy']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111131&utm_source=twitter&utm_medium=social&utm_content=100000989993445&utm_campaign=Man'],[],1570726860,2019,10,10
2019-10-10 02:05:01,moderate,moderate,high,October is #CybersecurityMonth. Make sure you're following these simple steps to reduce your cybersecurity risk - _URL … _IMAGE,4206,True,['CybersecurityMonth'],True,False,['https://navylive.dodlive.mil/2019/10/08/seven-steps-to-reducing-your-cybersecurity-risk/?utm_source=twitter&utm_medium=social&utm_content=100000989207515&utm_campaign=Man'],[],1570673101,2019,10,10
2019-10-11 22:07:01,high,high,moderate,"Two is always better than one. #USNavy collaborates with industry, completing a complex double-docking of destroyers #USStethem (DDG 63) and #USSDecatur (DDG 73), to maximize resources and complete maintenance cycles on time. #NavyReadiness #NavyCapacity _URL … _IMAGE",4207,True,"['USNavy', 'USSStethem', 'USSDecatur', 'NavyReadiness', 'NavyCapacity']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111175&utm_source=twitter&utm_medium=social&utm_content=100000991368651&utm_campaign=Equip'],[],1570831621,2019,10,11
2019-10-11 20:30:01,small,moderate,moderate,"A milestone for the future of #FlyNavy, #USNavy Osprey Wing established in #SanDiego Ceremony - _URL … _IMAGE",4208,True,"['FlyNavy', 'USNavy', 'SanDiego']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111153&utm_source=twitter&utm_medium=social&utm_content=100000991149083&utm_campaign=Equip'],[],1570825801,2019,10,11
2019-10-11 18:05:03,small,moderate,small,.@USNavyCNO to visit @USNavyEurope - _URL … _IMAGE,4209,True,[],True,False,['https://www.navy.mil/submit/display.asp?story_id=111167&utm_source=twitter&utm_medium=social&utm_content=100000991145244&utm_campaign=Man'],[],1570817103,2019,10,11
2019-10-11 13:45:01,moderate,moderate,moderate,LIVE NOW: Watch the #USNavy's newest Sailors graduate boot camp and prepare to get #ForgedByTheSea. _URL … _IMAGE,4210,True,"['USNavy', 'ForgedByTheSea']",True,False,['https://navylive.dodlive.mil/2019/10/11/navy-recruit-graduation-october-11-2019/?utm_source=twitter&utm_medium=social&utm_content=100000989148954&utm_campaign=Out'],[],1570801501,2019,10,11
2019-10-11 13:39:54,high,high,high,"#LIVENOW: It’s our birthday weekend! For 244 years #USNavy Sailors have served with honor and distinction. Watch our newest Sailors graduate boot camp before they're hit the fleet and get #ForgedByTheSea. Happy Birthday, shipmates! #244NavyBday _RETWEET …",4211,False,"['LIVENOW', 'USNavy', 'ForgedByTheSea', '244NavyBdayhttps']",True,False,['https://twitter.com/i/broadcasts/1nAKEZnaaWZGL'],[],1570801194,2019,10,11
2019-10-12 22:05:01,moderate,moderate,moderate,".@USPacificFleet Commander visits Sydney, #Austrailia for Pacific International Maritime Exposition, helps strengthen #NavyPartnership - _URL … _IMAGE",4212,True,"['Austrailia', 'NavyPartnership']",True,False,['https://www.navy.mil/submit/display.asp?story_id=111159&utm_source=twitter&utm_medium=social&utm_content=100000991159466'],[],1570917901,2019,10,12
2019-10-12 18:03:02,high,high,high,"Congratulation, Sir. Huan Nguyen becomes first Vietnamese American #USNavy Rear Admiral - _URL … _IMAGE",4213,True,['USNavy'],True,False,['https://www.navy.mil/submit/display.asp?story_id=111160&utm_source=twitter&utm_medium=social&utm_content=100000991271122&utm_campaign=Man'],[],1570903382,2019,10,12
